typeID,groupID,typeName,volume,iconID
"364815","351064","Caldari Medium Frame C-I","0.0100000000","None"
"364816","351064","Gallente Medium Frame G-I","0.0100000000","None"
"364817","351064","Minmatar Medium Frame M-I","0.0100000000","None"
"364818","351064","Amarr Heavy Frame A-I","0.0100000000","None"
"364819","351064","Caldari Heavy Frame C-I","0E-10","None"
"364820","351064","Gallente Heavy Frame G-I","0.0100000000","None"
"364821","351064","Minmatar Heavy Frame M-I","0.0100000000","None"
"364863","351064","Minmatar Light Frame M/1-Series","0.0100000000","None"
"364872","351064","Minmatar Light Frame mk.0","0.0100000000","None"
"364873","351064","Gallente Light Frame G/1-Series","0.0100000000","None"
"364874","351064","Gallente Light Frame gk.0","0.0100000000","None"
"364875","351064","Minmatar Medium Frame M/1-Series","0.0100000000","None"
"364876","351064","Minmatar Medium Frame mk.0","0.0100000000","None"
"364877","351064","Gallente Medium Frame G/1-Series","0.0100000000","None"
"364878","351064","Gallente Medium Frame gk.0","0.0100000000","None"
"364879","351064","Caldari Medium Frame C/1-Series","0.0100000000","None"
"364880","351064","Caldari Medium Frame ck.0","0.0100000000","None"
"364881","351064","Amarr Medium Frame A/1-Series","0.0100000000","None"
"364882","351064","Amarr Medium Frame ak.0","0.0100000000","None"
"364883","351064","Amarr Heavy Frame A/1-Series","0.0100000000","None"
"364884","351064","Amarr Heavy Frame ak.0","0.0100000000","None"
"364916","351648","Range Amplification","0E-10","None"
"364918","351648","Precision Enhancement","0E-10","None"
"364919","351648","Repair Tool Operation","0E-10","None"
"364920","351648","Active Scanner Operation","0E-10","None"
"364921","351648","Caldari Enforcer HAV","0E-10","None"
"364922","351648","Gallente Enforcer HAV","0E-10","None"
"364933","351648","Caldari Scout LAV","0E-10","None"
"364935","351648","Gallente Scout LAV","0E-10","None"
"364943","351648","Caldari Assault Dropship","0E-10","None"
"364945","351648","Gallente Assault Dropship","0E-10","None"
"364952","351064","Militia Minmatar Light Frame","0.0100000000","None"
"364955","351064","Militia Amarr Medium Frame","0.0100000000","None"
"364956","351064","Militia Gallente Medium Frame","0.0100000000","None"
"365200","351121","HEP Metabolic Enhancer","0E-10","None"
"365229","351121","Basic Ferroscale Plates","0.0100000000","None"
"365230","351121","Enhanced Ferroscale Plates","0.0100000000","None"
"365231","351121","Complex Ferroscale Plates","0.0100000000","None"
"365233","351121","Basic Reactive Plates","0.0100000000","None"
"365234","351121","Enhanced Reactive Plates","0.0100000000","None"
"365235","351121","Complex Reactive Plates","0.0100000000","None"
"365237","351121","Basic Shield Energizer","0.0100000000","None"
"365238","351121","Enhanced Shield Energizer","0.0100000000","None"
"365239","351121","Complex Shield Energizer","0.0100000000","None"
"365240","351121","'Bastion' Enhanced Ferroscale Plates","0.0100000000","None"
"365241","351121","'Castra' Complex Ferroscale Plates","0.0100000000","None"
"365242","351121","'Brille' Enhanced Reactive Plates","0.0100000000","None"
"365243","351121","'Cuticle' Complex Reactive Plates","0.0100000000","None"
"365252","351121","'Bond' Enhanced Shield Energizer","0.0100000000","None"
"365253","351121","'Graft' Complex Shield Energizer","0.0100000000","None"
"365254","351121","'Weld' Basic Shield Energizer","0.0100000000","None"
"365255","351121","'Abatis' Basic Ferroscale Plates","0.0100000000","None"
"365256","351121","'Nacre' Basic Reactive Plates","0.0100000000","None"
"365262","351064","Commando A/1-Series","0.0100000000","None"
"365263","351064","Commando ak.0","0.0100000000","None"
"365289","351064","Pilot G/1-Series","0.0100000000","None"
"365290","351064","Pilot gk.0","0.0100000000","None"
"365291","351064","Pilot M-I","0.0100000000","None"
"365292","351064","Pilot M/1-Series","0.0100000000","None"
"365293","351064","Pilot mk.0","0.0100000000","None"
"365294","351121","'Terminal' Basic Power Diagnostics Unit","0.0100000000","None"
"365295","351121","'Node' Enhanced Power Diagnostics Unit","0.0100000000","None"
"365296","351121","'Grid' Complex Power Diagnostics Unit","0.0100000000","None"
"365297","351064","'Neo' Commando A-I","0.0100000000","None"
"365298","351064","'Neo' Commando A/1-Series","0.0100000000","None"
"365299","351064","'Neo' Commando ak.0","0.0100000000","None"
"365300","351064","'Neo' Pilot G-I","0.0100000000","None"
"365301","351064","'Neo' Pilot G/1-Series","0.0100000000","None"
"365302","351064","'Neo' Pilot gk.0","0.0100000000","None"
"365303","351064","'Neo' Pilot M-I","0.0100000000","None"
"365304","351064","'Neo' Pilot M/1-Series","0.0100000000","None"
"365305","351064","'Neo' Pilot mk.0","0.0100000000","None"
"365306","351064","'Neo' Logistics A-I","0.0100000000","None"
"365307","351064","'Neo' Logistics A/1-Series","0.0100000000","None"
"365308","351064","'Neo' Logistics ak.0","0.0100000000","None"
"365309","351064","'Neo' Logistics G-I","0.0100000000","None"
"365310","351064","'Neo' Logistics G/1-Series","0.0100000000","None"
"365311","351064","'Neo' Logistics gk.0","0.0100000000","None"
"365312","351064","'Neo' Logistics C-I","0.0100000000","None"
"365313","351064","'Neo' Logistics C/1-Series","0.0100000000","None"
"365314","351064","'Neo' Logistics ck.0","0.0100000000","None"
"365315","351064","'Neo' Assault A-I","0.0100000000","None"
"365316","351064","'Neo' Assault A/1-Series","0.0100000000","None"
"365317","351064","'Neo' Assault ak.0","0.0100000000","None"
"365318","351064","'Neo' Assault G-I","0.0100000000","None"
"365319","351064","'Neo' Assault G/1-Series","0.0100000000","None"
"365320","351064","'Neo' Assault gk.0","0.0100000000","None"
"365321","351064","'Neo' Assault M-I","0.0100000000","None"
"365322","351064","'Neo' Assault M/1-Series","0.0100000000","None"
"365323","351064","'Neo' Assault mk.0","0.0100000000","None"
"365324","351064","'Neo' Scout M-I","0.0100000000","None"
"365325","351064","'Neo' Scout M/1-Series","0.0100000000","None"
"365326","351064","'Neo' Scout mk.0","0.0100000000","None"
"365351","351121","Surge Carapace I","0E-10","None"
"365352","351121","Surge Carapace II","0E-10","None"
"365353","351121","XM-1 Capacitive Shell","0E-10","None"
"365360","351121","Basic Countermeasure","0E-10","None"
"365361","351121","Advanced Countermeasure","0E-10","None"
"365362","351121","'Mercury' Defensive Countermeasure","0E-10","None"
"365364","351210","Estoc","0E-10","None"
"365386","351648","Rail Rifle Operation","0.0100000000","None"
"365388","351648","Rail Rifle Ammo Capacity","0.0100000000","None"
"365389","351648","Rail Rifle Proficiency","0.0100000000","None"
"365391","351648","Rail Rifle Fitting Optimization","0.0100000000","None"
"365392","351648","Rail Rifle Rapid Reload","0.0100000000","None"
"365393","351648","Combat Rifle Operation","0.0100000000","None"
"365395","351648","Combat Rifle Sharpshooter","0.0100000000","None"
"365396","351648","Combat Rifle Ammo Capacity","0.0100000000","None"
"365397","351648","Combat Rifle Proficiency","0.0100000000","None"
"365399","351648","Combat Rifle Fitting Optimization","0.0100000000","None"
"365400","351648","Combat Rifle Rapid Reload","0.0100000000","None"
"365401","351648","Magsec SMG Operation","0.0100000000","None"
"365404","351648","Magsec SMG Sharpshooter","0.0100000000","None"
"365405","351648","Magsec SMG Ammo Capacity","0.0100000000","None"
"365406","351648","Magsec SMG Proficiency","0.0100000000","None"
"365407","351648","Magsec SMG Fitting Optimization","0.0100000000","None"
"365408","351648","Magsec SMG Rapid Reload","0.0100000000","None"
"365409","350858","Assault Combat Rifle","0.0100000000","None"
"365420","351210","'LC-225' Saga-II","0.0100000000","None"
"365421","351064","'Harbinger' Amarr Medium Frame A-I","0.0100000000","None"
"365424","351121","Reactive Deflection Field I","0.0100000000","None"
"365428","351210","Saga-II","0.0100000000","None"
"365433","354641","Passive Omega-Booster (30-Day)","0.0100000000","None"
"365434","354641","Passive Omega-Booster (60-Day)","0.0100000000","None"
"365435","354641","Passive Omega-Booster (90-Day)","0.0100000000","None"
"365441","350858","RS-90 Combat Rifle","0.0100000000","None"
"365442","350858","Boundless Combat Rifle","0.0100000000","None"
"365443","350858","BK-42 Assault Combat Rifle","0.0100000000","None"
"365444","350858","Six Kin Assault Combat Rifle","0.0100000000","None"
"365446","354641","Passive Booster (15-minute) [QA]","0.0100000000","None"
"365447","350858","SB-39 Rail Rifle","0.0100000000","None"
"365448","350858","Kaalakiota Rail Rifle","0.0100000000","None"
"365449","350858","Ishukone Assault Rail Rifle","0.0100000000","None"
"365450","350858","SL-4 Assault Rail Rifle","0.0100000000","None"
"365451","350858","'Woundriot' Combat Rifle","0.0100000000","None"
"365452","350858","'Leadgrave' RS-90 Combat Rifle","0.0100000000","None"
"365453","350858","'Doomcradle' BK-42 Assault Combat Rifle","0.0100000000","None"
"365454","350858","'Fearcrop' Boundless Combat Rifle","0.0100000000","None"
"365455","350858","'Blisterrain' Six Kin Assault Combat Rifle","0.0100000000","None"
"365456","350858","'Angerstar' Rail Rifle","0.0100000000","None"
"365457","350858","'Grimcell' SB-39 Rail Rifle","0.0100000000","None"
"365458","350858","'Bleakanchor' SL-4 Assault Rail Rifle","0.0100000000","None"
"365459","350858","'Zerofrost' Kaalakiota Rail Rifle","0.0100000000","None"
"365460","350858","'Crawtide' Ishukone Assault Rail Rifle","0.0100000000","None"
"365566","350858","N7-A Magsec SMG","0.0100000000","None"
"365567","350858","Kaalakiota Magsec SMG","0.0100000000","None"
"365568","350858","'Gravepin' N7-A Magsec SMG","0.0100000000","None"
"365569","350858","'Chokegrin' Kaalakiota Magsec SMG","0.0100000000","None"
"365570","350858","'Skyglitch' Magsec SMG","0.0100000000","None"
"365572","350858","T-12 Ion Pistol","0.0100000000","None"
"365573","350858","CreoDron Ion Pistol","0.0100000000","None"
"365574","350858","'Wildlight' Ion Pistol","0.0100000000","None"
"365575","350858","'Scattershin' T-12 Ion Pistol","0.0100000000","None"
"365576","350858","'Vaporlaw' CreoDron Ion Pistol","0.0100000000","None"
"365577","350858","SR-25 Bolt Pistol","0.0100000000","None"
"365578","350858","Kaalakiota Bolt Pistol","0.0100000000","None"
"365579","350858","'Guardwire' Bolt Pistol","0.0100000000","None"
"365580","350858","'Shiftrisk' SR-25 Bolt Pistol","0.0100000000","None"
"365581","350858","'Nodeasylum' Kaalakiota Bolt Pistol","0.0100000000","None"
"365623","350858","'Construct' Duvolle Assault Rifle","0.0100000000","None"
"365624","350858","'Construct' Six Kin Submachine Gun","0.0100000000","None"
"365625","350858","'Construct' Kaalakiota Forge Gun","0.0100000000","None"
"365626","350858","'Construct' Ishukone Sniper Rifle","0.0100000000","None"
"365627","350858","'Construct' Wiyrkomi Swarm Launcher","0.0100000000","None"
"365628","350858","'Construct' Viziam Scrambler Pistol","0.0100000000","None"
"365629","350858","'Construct' CreoDron Shotgun","0.0100000000","None"
"365630","350858","'Construct' Viziam Laser Rifle","0.0100000000","None"
"365631","350858","'Construct' Boundless Heavy Machine Gun","0.0100000000","None"
"365632","350858","'Construct' Freedom Mass Driver","0.0100000000","None"
"365633","350858","'Construct' Imperial Scrambler Rifle","0.0100000000","None"
"365634","350858","'Construct' Core Flaylock Pistol","0.0100000000","None"
"365635","350858","'Construct' Allotek Plasma Cannon","0.0100000000","None"
"365636","350858","'Construct' Ishukone Nova Knives","0.0100000000","None"
"365650","350858","'Pyrus' Assault Rifle","0.0100000000","None"
"365651","350858","'Pyrus' ATK-21 Assault Rifle","0.0100000000","None"
"365652","350858","'Pyrus' Allotek Assault Rifle","0.0100000000","None"
"365654","350858","'Pyrus' Submachine Gun","0.0100000000","None"
"365655","350858","'Pyrus' ATK-05 Submachine Gun","0.0100000000","None"
"365656","350858","'Pyrus' Allotek Submachine Gun","0.0100000000","None"
"365657","350858","'Pyrus' Forge Gun","0.0100000000","None"
"365658","350858","'Pyrus' ATK-90 Forge Gun","0.0100000000","None"
"365659","350858","'Pyrus' Allotek Forge Gun","0.0100000000","None"
"365660","350858","'Pyrus' Sniper Rifle","0.0100000000","None"
"365661","350858","'Pyrus' ATK-58 Sniper Rifle","0.0100000000","None"
"365662","350858","'Pyrus' Allotek Sniper Rifle","0.0100000000","None"
"365663","350858","'Pyrus' Swarm Launcher","0.0100000000","None"
"365664","350858","'Pyrus' ATK-32 Swarm Launcher","0.0100000000","None"
"365665","350858","'Pyrus' Allotek Swarm Launcher","0.0100000000","None"
"365666","350858","'Pyrus' Scrambler Pistol","0.0100000000","None"
"365667","350858","'Pyrus' ATK-17 Scrambler Pistol","0.0100000000","None"
"365668","350858","'Pyrus' Allotek Scrambler Pistol","0.0100000000","None"
"365669","350858","'Pyrus' Shotgun","0.0100000000","None"
"365670","350858","'Pyrus' ATK-44 Shotgun","0.0100000000","None"
"365671","350858","'Pyrus' Allotek Shotgun","0.0100000000","None"
"365673","350858","'Pyrus' Laser Rifle","0.0100000000","None"
"365674","350858","'Pyrus' ATK-50 Laser Rifle","0.0100000000","None"
"365675","350858","'Pyrus' Allotek Laser Rifle","0.0100000000","None"
"365676","350858","'Pyrus' Heavy Machine Gun","0.0100000000","None"
"365677","350858","'Pyrus' ATK-108 Heavy Machine Gun","0.0100000000","None"
"365678","350858","'Pyrus' Allotek Heavy Machine Gun","0.0100000000","None"
"365679","350858","'Pyrus' Mass Driver","0.0100000000","None"
"365680","350858","'Pyrus' ATK-43 Mass Driver","0.0100000000","None"
"365681","350858","'Pyrus' Allotek Mass Driver","0.0100000000","None"
"365682","350858","'Pyrus' Scrambler Rifle","0.0100000000","None"
"365683","350858","'Pyrus' ATK-30 Scrambler Rifle","0.0100000000","None"
"365684","350858","'Pyrus' Allotek Scrambler Rifle","0.0100000000","None"
"365685","350858","'Pyrus' Flaylock Pistol","0.0100000000","None"
"365686","350858","'Pyrus' ATK-9 Flaylock Pistol","0.0100000000","None"
"365687","350858","'Pyrus' Allotek Flaylock Pistol","0.0100000000","None"
"365688","350858","'Pyrus' Plasma Cannon","0.0100000000","None"
"365689","350858","'Pyrus' ATK-73 Plasma Cannon","0.0100000000","None"
"365690","350858","'Pyrus' Allotek Plasma Cannon","0.0100000000","None"
"365691","350858","'Pyrus' Nova Knives","0.0100000000","None"
"365692","350858","'Pyrus' ATK-11 Nova Knives","0.0100000000","None"
"365693","350858","'Pyrus' Allotek Nova Knives","0.0100000000","None"
"365694","351064","'Pyrus' Scout G-I","0.0100000000","None"
"365695","351064","'Pyrus' Scout G/1-Series","0.0100000000","None"
"365696","351064","'Pyrus' Scout gk.0","0.0100000000","None"
"365697","351064","'Pyrus' Scout M-I","0.0100000000","None"
"365698","351064","'Pyrus' Scout M/1-Series","0.0100000000","None"
"365699","351064","'Pyrus' Scout mk.0","0.0100000000","None"
"365700","351064","'Pyrus' Assault A-I","0.0100000000","None"
"365701","351064","'Pyrus' Assault A/1-Series","0.0100000000","None"
"365702","351064","'Pyrus' Assault ak.0","0.0100000000","None"
"365703","351064","'Pyrus' Assault C-I","0.0100000000","None"
"365704","351064","'Pyrus' Assault C/1-Series","0.0100000000","None"
"365705","351064","'Pyrus' Assault ck.0","0.0100000000","None"
"365706","351064","'Pyrus' Assault G-I","0.0100000000","None"
"365707","351064","'Pyrus' Assault G/1-Series","0.0100000000","None"
"365708","351064","'Pyrus' Assault gk.0","0.0100000000","None"
"365709","351064","'Pyrus' Assault M-I","0.0100000000","None"
"365710","351064","'Pyrus' Assault M/1-Series","0.0100000000","None"
"365711","351064","'Pyrus' Assault mk.0","0.0100000000","None"
"365712","351064","'Pyrus' Logistics A-I","0.0100000000","None"
"365713","351064","'Pyrus' Logistics A/1-Series","0.0100000000","None"
"365714","351064","'Pyrus' Logistics ak.0","0.0100000000","None"
"365715","351064","'Pyrus' Logistics C-I","0.0100000000","None"
"365716","351064","'Pyrus' Logistics C/1-Series","0.0100000000","None"
"365717","351064","'Pyrus' Logistics ck.0","0.0100000000","None"
"365718","351064","'Pyrus' Logistics G-I","0.0100000000","None"
"365719","351064","'Pyrus' Logistics G/1-Series","0.0100000000","None"
"365720","351064","'Pyrus' Logistics gk.0","0.0100000000","None"
"365721","351064","'Pyrus' Logistics M-I","0.0100000000","None"
"365722","351064","'Pyrus' Logistics M/1-Series","0.0100000000","None"
"365723","351064","'Pyrus' Logistics mk.0","0.0100000000","None"
"365724","351064","'Pyrus' Sentinel A-I","0.0100000000","None"
"365725","351064","'Pyrus' Sentinel A/1-Series","0.0100000000","None"
"365726","351064","'Pyrus' Sentinel ak.0","0.0100000000","None"
"365727","351064","'Pyrus' Commando A-I","0.0100000000","None"
"365728","351064","'Pyrus' Commando A/1-Series","0.0100000000","None"
"365729","351064","'Pyrus' Commando ak.0","0.0100000000","None"
"365777","351121","Basic Blaster Ammo Expansion Unit","0.0100000000","None"
"365778","351121","Enhanced Blaster Ammo Expansion Unit","0.0100000000","None"
"365779","351121","Complex Blaster Ammo Expansion Unit","0.0100000000","None"
"365783","351121","Basic Missile Ammo Expansion Unit","0.0100000000","None"
"365784","351121","Enhanced Missile Ammo Expansion Unit","0.0100000000","None"
"365785","351121","Complex Missile Ammo Expansion Unit","0.0100000000","None"
"365786","351121","Basic Railgun Ammo Expansion Unit","0.0100000000","None"
"365787","351121","Enhanced Railgun Ammo Expansion Unit","0.0100000000","None"
"365788","351121","Complex Railgun Ammo Expansion Unit","0.0100000000","None"
"365832","351648","Armor Fitting Optimization","0.0100000000","None"
"365844","351648","Large Railgun Operation","0.0100000000","None"
"365845","351648","Small Railgun Operation","0.0100000000","None"
"365848","351648","Small Blaster Fitting Optimization","0.0100000000","None"
"365850","351648","Small Blaster Ammo Capacity","0.0100000000","None"
"365851","351648","Small Blaster Reload Systems","0.0100000000","None"
"365853","351648","Small Missile Launcher Fitting Optimization","0.0100000000","None"
"365854","351648","Small Missile Launcher Reload Systems","0.0100000000","None"
"365855","351648","Small Missile Launcher Ammo Capacity","0.0100000000","None"
"365857","351648","Small Railgun Fitting Optimization","0.0100000000","None"
"365859","351648","Small Railgun Ammo Capacity","0.0100000000","None"
"365860","351648","Small Railgun Reload Systems","0.0100000000","None"
"365861","351648","Small Railgun Proficiency","0.0100000000","None"
"365864","351648","Large Railgun Ammo Capacity","0.0100000000","None"
"365865","351648","Large Railgun Reload Systems","0.0100000000","None"
"365866","351648","Large Railgun Fitting Optimization","0.0100000000","None"
"365868","351648","Large Railgun Proficiency","0.0100000000","None"
"365870","351648","Large Blaster Fitting Optimization","0.0100000000","None"
"365872","351648","Large Blaster Reload Systems","0.0100000000","None"
"365873","351648","Large Blaster Ammo Capacity","0.0100000000","None"
"365875","351648","Large Missile Launcher Fitting Optimization","0.0100000000","None"
"365876","351648","Large Missile Launcher Ammo Capacity","0.0100000000","None"
"365877","351648","Large Missile Launcher Reload Systems","0.0100000000","None"
"365878","351648","Large Turret Operation","0.0100000000","None"
"365879","351648","Small Turret Operation","0.0100000000","None"
"365893","351648","Damage Amplifier Fitting Optimization","0.0100000000","None"
"365902","351121","Militia Armor Hardener","0.0100000000","None"
"365903","351121","Militia Shield Hardener","0.0100000000","None"
"365904","351121","Militia Railgun Damage Amplifier","0.0100000000","None"
"365905","351121","Militia Blaster Ammo Expansion Unit","0.0100000000","None"
"365906","351121","Militia Railgun Ammo Expansion Unit","0.0100000000","None"
"365907","351121","Militia Missile Ammo Expansion Unit","0.0100000000","None"
"365908","351121","Militia Mobile CRU","0.0100000000","None"
"365909","354641","Passive Omega-Booster (7-Day)","0.0100000000","None"
"365912","354641","Passive Omega-Booster (15-Day)","0.0100000000","None"
"365913","354641","Passive Omega-Booster (1-Day)","0.0100000000","None"
"365914","354641","Passive Omega-Booster (3-Day)","0.0100000000","None"
"365915","354641","Active Omega-Booster (1-Day)","0.0100000000","None"
"365916","354641","Active Omega-Booster (3-Day)","0.0100000000","None"
"365917","354641","Active Omega-Booster (15-Day)","0.0100000000","None"
"365918","354641","Active Omega-Booster (30-Day)","0.0100000000","None"
"365919","354641","Active Omega-Booster (60-Day)","0.0100000000","None"
"365920","354641","Active Omega-Booster (90-Day)","0.0100000000","None"
"365921","354641","Active Booster (15-Day)","0E-10","None"
"365922","354641","Active Booster (60-Day)","0.0100000000","None"
"365923","354641","Active Booster (90-Day)","0.0100000000","None"
"365924","354641","Passive Booster (1-Day)","0.0100000000","None"
"365925","354641","Passive Booster (60-Day)","0E-10","None"
"365926","354641","Passive Booster (90-Day)","0.0100000000","None"
"365928","351064","'Flying Scotsman' Assault ck.0","0.0100000000","None"
"365930","351064","'Hellmar' Sentinel ak.0","0E-10","None"
"365932","351064","'Remnant IX' Logistics mk.0","0E-10","None"
"365934","351064","'Wolfman' Assault A/1-Series","0.0100000000","None"
"365936","351064","'Rattati' Assault G/1-Series","0.0100000000","None"
"365938","351064","'Logicloop' Scout M-I","0.0100000000","None"
"365940","351064","'Foxfour' Assault G-I","0.0100000000","None"
"365942","351064","'Tigris' Sentinel A-I","0.0100000000","None"
"365943","351210","'Praetorian VII' Madrugar","0.0100000000","None"
"365944","351210","'Nullarbor' Myron","0.0100000000","None"
"365945","351210","'Greyscale' Saga","0.0100000000","None"
"365952","351121","Complex Afterburner","0.0100000000","None"
"365956","351121","Militia Fuel Injector","0.0100000000","None"
"365971","351064","'Neo' Scout A-I","0.0100000000","None"
"365972","351064","'Neo' Scout A/1-Series","0.0100000000","None"
"365973","351064","'Neo' Scout ak.0","0.0100000000","None"
"365974","351064","'Neo' Scout C-I","0.0100000000","None"
"365975","351064","'Neo' Scout C/1-Series","0.0100000000","None"
"365976","351064","'Neo' Scout ck.0","0.0100000000","None"
"365993","351064","'Origin' Assault C-I","0.0100000000","None"
"365994","351064","'Origin' Logistics M-I","0.0100000000","None"
"366004","351844","Cloak Field","0.0100000000","None"
"366009","350858","Contact Grenade","0.0100000000","None"
"366014","350858","D-9 Contact Grenade","0.0100000000","None"
"366015","350858","Viziam Contact Grenade","0.0100000000","None"
"366022","354641","Faction Booster Amarr (1-Day)","0E-10","None"
"366023","354641","Faction Booster Caldari (1-Day)","0E-10","None"
"366024","354641","Faction Booster Gallente (1-Day)","0E-10","None"
"366025","354641","Faction Booster Minmatar (1-Day)","0E-10","None"
"366094","350858","Federation Duvolle Specialist Assault Rifle","0.0100000000","None"
"366095","350858","Republic Boundless Specialist Combat Rifle","0.0100000000","None"
"366096","350858","Imperial Viziam Specialist Laser Rifle","0.0100000000","None"
"366097","350858","Republic Freedom Specialist Mass Driver","0.0100000000","None"
"366098","350858","Federation Allotek Specialist Plasma Cannon","0.0100000000","None"
"366099","350858","State Kaalakiota Specialist Rail Rifle","0.0100000000","None"
"366100","350858","Imperial Viziam Specialist Scrambler Rifle","0.0100000000","None"
"366101","350858","Federation CreoDron Specialist Shotgun","0.0100000000","None"
"366102","350858","State Ishukone Specialist Sniper Rifle","0.0100000000","None"
"366103","350858","State Wiyrkomi Specialist Swarm Launcher","0.0100000000","None"
"366104","351844","Imperial Viziam Drop Uplink","0.0100000000","None"
"366105","351844","State Ishukone Quantum Nanohive","0.0100000000","None"
"366106","351844","Federation Duvolle Active Scanner","0.0100000000","None"
"366107","351844","State Kaalakiota Nanite Injector","0.0100000000","None"
"366108","351844","Republic Boundless Repair Tool","0.0100000000","None"
"366228","351648","Assault Dropships","0.0100000000","None"
"366229","354641","Faction Booster Amarr (3-Day)","0E-10","None"
"366230","354641","Faction Booster Amarr (7-Day)","0E-10","None"
"366231","354641","Faction Booster Amarr (15-Day)","0E-10","None"
"366232","354641","Faction Booster Amarr (30-Day)","0E-10","None"
"366233","354641","Faction Booster Amarr (60-Day)","0E-10","None"
"366234","354641","Faction Booster Amarr (90-Day)","0E-10","None"
"366235","354641","Faction Booster Caldari (3-Day)","0E-10","None"
"366236","354641","Faction Booster Caldari (7-Day)","0E-10","None"
"366237","354641","Faction Booster Caldari (15-Day)","0E-10","None"
"366238","354641","Faction Booster Caldari (30-Day)","0E-10","None"
"366239","354641","Faction Booster Caldari (60-Day)","0E-10","None"
"366240","354641","Faction Booster Caldari (90-Day)","0E-10","None"
"366241","354641","Faction Booster Gallente (3-Day)","0E-10","None"
"366242","354641","Faction Booster Gallente (7-Day)","0E-10","None"
"366243","354641","Faction Booster Gallente (15-Day)","0E-10","None"
"366244","354641","Faction Booster Gallente (30-Day)","0E-10","None"
"366245","354641","Faction Booster Gallente (60-Day)","0E-10","None"
"366246","354641","Faction Booster Gallente (90-Day)","0E-10","None"
"366247","354641","Faction Booster Minmatar (3-Day)","0E-10","None"
"366248","354641","Faction Booster Minmatar (7-Day)","0E-10","None"
"366249","354641","Faction Booster Minmatar (15-Day)","0E-10","None"
"366250","354641","Faction Booster Minmatar (30-Day)","0E-10","None"
"366251","354641","Faction Booster Minmatar (60-Day)","0E-10","None"
"366252","354641","Faction Booster Minmatar (90-Day)","0E-10","None"
"366289","351121","Imperial Basic Armor Plates","0E-10","None"
"366290","351121","Imperial Enhanced Armor Plates","0E-10","None"
"366291","351121","Imperial Complex Armor Plates","0E-10","None"
"366292","351121","Imperial Basic Armor Repairer","0E-10","None"
"366293","351121","Imperial Enhanced Armor Repairer","0E-10","None"
"366294","351121","Imperial Complex Armor Repairer","0E-10","None"
"366295","351121","Imperial Basic CPU Upgrade","0E-10","None"
"366296","351121","Imperial Enhanced CPU Upgrade","0E-10","None"
"366297","351121","Imperial Complex CPU Upgrade","0E-10","None"
"366298","351121","Imperial Basic PG Upgrade","0E-10","None"
"366299","351121","Imperial Enhanced PG Upgrade","0E-10","None"
"366300","351121","Imperial Complex PG Upgrade","0E-10","None"
"366301","351121","State Basic PG Upgrade","0E-10","None"
"366302","351121","State Enhanced PG Upgrade","0E-10","None"
"366303","351121","State Complex PG Upgrade","0E-10","None"
"366304","351121","State Basic CPU Upgrade","0E-10","None"
"366305","351121","State Enhanced CPU Upgrade","0E-10","None"
"366306","351121","State Complex CPU Upgrade","0E-10","None"
"366307","351121","State Basic Shield Energizer","0E-10","None"
"366308","351121","State Enhanced Shield Energizer","0E-10","None"
"366309","351121","State Complex Shield Energizer","0E-10","None"
"366310","351121","State Basic Shield Extender","0E-10","None"
"366311","351121","State Enhanced Shield Extender","0E-10","None"
"366312","351121","State Complex Shield Extender","0E-10","None"
"366313","351121","State Basic Shield Recharger","0E-10","None"
"366314","351121","State Enhanced Shield Recharger","0E-10","None"
"366315","351121","State Complex Shield Recharger","0E-10","None"
"366316","351121","State Basic Shield Regulator","0E-10","None"
"366317","351121","State Enhanced Shield Regulator","0E-10","None"
"366318","351121","State Complex Shield Regulator","0E-10","None"
"366319","351121","Republic Basic PG Upgrade","0E-10","None"
"366320","351121","Republic Enhanced PG Upgrade","0E-10","None"
"366321","351121","Republic Complex PG Upgrade","0E-10","None"
"366322","351121","Republic Basic CPU Upgrade","0E-10","None"
"366323","351121","Republic Enhanced CPU Upgrade","0E-10","None"
"366324","351121","Republic Complex CPU Upgrade","0E-10","None"
"366336","351064","'State Peacekeeper' Assault C/1-Series","0.0100000000","None"
"366337","351064","'State Peacekeeper' Assault ck.0","0.0100000000","None"
"366338","351064","'Republic Command' Assault M/1-Series","0.0100000000","None"
"366339","351064","'Republic Command' Assault mk.0","0.0100000000","None"
"366340","351064","'Imperial Guard' Assault A/1-Series","0.0100000000","None"
"366341","351064","'Imperial Guard' Assault ak.0","0.0100000000","None"
"366342","351064","'Federal Marine' Assault G/1-Series","0.0100000000","None"
"366343","351064","'Federal Marine' Assault gk.0","0.0100000000","None"
"366344","350858","'Imperial Guard'  VZN-20 Forge Gun","0.0100000000","None"
"366345","350858","'Imperial Guard' Viziam Forge Gun","0.0100000000","None"
"366346","351064","'Stahl' Assault C-I","0.0100000000","None"
"366363","351064","Federation Assault G-I","0.0100000000","None"
"366364","351064","Federation Assault G/1-Series","0.0100000000","None"
"366365","351064","Federation Assault gk.0","0.0100000000","None"
"366366","351064","Federation Logistics G-I","0.0100000000","None"
"366367","351064","Federation Logistics G/1-Series","0.0100000000","None"
"366368","351064","Federation Logistics gk.0","0.0100000000","None"
"366369","351064","Federation Scout G-I","0.0100000000","None"
"366370","351064","Federation Scout G/1-Series","0.0100000000","None"
"366371","351064","Federation Scout gk.0","0.0100000000","None"
"366372","350858","Federation Assault Rifle","0.0100000000","None"
